0.0042821354,-0.0335989533,-1.2640334044
0.0041831078,-0.0339195180,-1.2658655700
0.0039786105,-0.0344022728,-1.2686335076
0.0039045861,-0.0345595661,-1.2695490929
0.0037551125,-0.0348607965,-1.2713651439
0.0035967744,-0.0351524784,-1.2731618219
0.0034655951,-0.0354201801,-1.2749011174
0.0032462679,-0.0358281724,-1.2774995920
0.0031750678,-0.0359620827,-1.2783512289
0.0030450242,-0.0362167498,-1.2800271087
0.0029232529,-0.0364665246,-1.2816681185
0.0028440727,-0.0366962429,-1.2832375894
0.0027272268,-0.0370577015,-1.2855588371
0.0026948995,-0.0371790530,-1.2863137048
0.0026535043,-0.0374165650,-1.2877873522
0.0026324315,-0.0376542198,-1.2892160777
0.0026599712,-0.0378789749,-1.2905682008
0.0027061481,-0.0382475129,-1.2925615859
0.0027316615,-0.0383739973,-1.2932048453
0.0028058657,-0.0386274788,-1.2944549617
0.0028962273,-0.0388906996,-1.2956646758
0.0030378518,-0.0391457179,-1.2967982033
0.0032478609,-0.0395721135,-1.2984720675
0.0033246954,-0.0397209118,-1.2990121067
0.0034961184,-0.0400232527,-1.3000625992
0.0036793392,-0.0403371693,-1.3010781872
0.0039037869,-0.0406474163,-1.3020270436
0.0042200612,-0.0411623534,-1.3034422795
0.0043296108,-0.0413417252,-1.3038996226
0.0045563155,-0.0417061574,-1.3047936392
0.0047837145,-0.0420835440,-1.3056635766
0.0050363096,-0.0424568175,-1.3064804063
0.0053881247,-0.0430637475,-1.3077078813
0.0055025784,-0.0432725486,-1.3081084327
0.0057361198,-0.0436907989,-1.3088925577
0.0059590198,-0.0441186109,-1.3096614690
0.0062014183,-0.0445355822,-1.3103818181
0.0065220836,-0.0451991519,-1.3114766040
0.0066245522,-0.0454237593,-1.3118342588
0.0068303927,-0.0458668694,-1.3125340672
0.0070243243,-0.0463130678,-1.3132193121
0.0072298631,-0.0467415511,-1.3138602244
0.0074948351,-0.0474062428,-1.3148321240
0.0075801171,-0.0476274231,-1.3151467744
0.0077472472,-0.0480588605,-1.3157624696
0.0079032383,-0.0484872865,-1.3163601485
0.0080777228,-0.0488888349,-1.3169059899
0.0082985807,-0.0495018519,-1.3177277130
0.0083687546,-0.0497026749,-1.3179909315
0.0085130902,-0.0500913830,-1.3184960120
0.0086506212,-0.0504703853,-1.3189765022
0.0088095412,-0.0508190965,-1.3193993506
0.0090212065,-0.0513451572,-1.3200212445
0.0090925023,-0.0515152290,-1.3202133153
0.0092399801,-0.0518408141,-1.3205744580
0.0093897053,-0.0521561224,-1.3209007139
0.0095628013,-0.0524404785,-1.3211666009
0.0098355802,-0.0530346969,-1.3215447717
0.0099614939,-0.0534480563,-1.3216642870
0.0102206255,-0.0542248774,-1.3218747292
