p_x,p_y,p_z,v_x,v_y,v_z,r11,r12,r13,r21,r22,r23,r31,r32,r33
2.15991,-0.0172674,0.845139,0.274216,-0.0759578,-0.108595,0.995816,-0.0849476,0.0336788,0.0883692,0.989044,-0.118252,-0.0232646,0.120733,0.992412
2.16006,-0.0173422,0.845078,0.274048,-0.076661,-0.10933,0.99582,-0.0849649,0.0335275,0.0883616,0.989078,-0.117972,-0.0231379,0.120442,0.992451
2.16021,-0.0174176,0.845016,0.273895,-0.0772138,-0.110058,0.995823,-0.0849817,0.0333806,0.0883539,0.989113,-0.117684,-0.0230162,0.120141,0.99249
2.16035,-0.0174922,0.844954,0.273741,-0.0777646,-0.110785,0.995827,-0.0849985,0.0332335,0.0883462,0.989148,-0.117395,-0.0228945,0.119841,0.992529
2.1605,-0.0175678,0.844892,0.273587,-0.0783147,-0.111513,0.99583,-0.0850153,0.0330865,0.0883386,0.989183,-0.117106,-0.0227728,0.11954,0.992568
2.16064,-0.0176425,0.844829,0.273434,-0.079104,-0.11216,0.995834,-0.0850315,0.0329421,0.0883308,0.989218,-0.11681,-0.0226545,0.119233,0.992608
2.16079,-0.0177174,0.844766,0.27328,-0.0798918,-0.112806,0.995837,-0.0850478,0.0327978,0.088323,0.989254,-0.116514,-0.0225361,0.118925,0.992647
2.16093,-0.0177932,0.844703,0.27311,-0.0805334,-0.113452,0.99584,-0.0850637,0.0326553,0.088315,0.98929,-0.116211,-0.0224203,0.118611,0.992688
2.16108,-0.017868,0.844639,0.272939,-0.0811726,-0.114098,0.995844,-0.0850797,0.0325128,0.0883071,0.989327,-0.115907,-0.0223044,0.118297,0.992728
2.16122,-0.0179429,0.844575,0.272768,-0.0818102,-0.114743,0.995847,-0.0850955,0.0323703,0.0882992,0.989363,-0.115604,-0.0221886,0.117982,0.992768
2.16136,-0.0180179,0.844511,0.272625,-0.082367,-0.11533,0.99585,-0.0851111,0.0322288,0.0882911,0.9894,-0.115296,-0.0220742,0.117663,0.992808
2.16151,-0.0180929,0.844447,0.272483,-0.0829223,-0.115917,0.995853,-0.0851266,0.0320873,0.0882831,0.989436,-0.114987,-0.0219598,0.117343,0.992849
2.16165,-0.0181687,0.844382,0.272385,-0.0834054,-0.116404,0.995857,-0.0851418,0.0319463,0.0882746,0.989474,-0.11467,-0.0218468,0.117015,0.99289
2.1618,-0.0182436,0.844317,0.272286,-0.0838861,-0.116891,0.99586,-0.0851569,0.0318054,0.0882662,0.989511,-0.114353,-0.0217338,0.116687,0.992931
2.16194,-0.0183185,0.844252,0.272186,-0.0843652,-0.117378,0.995863,-0.085172,0.0316644,0.0882578,0.989549,-0.114036,-0.0216208,0.116359,0.992972
2.16208,-0.0183933,0.844187,0.272117,-0.0848527,-0.117779,0.995866,-0.0851868,0.0315235,0.0882492,0.989586,-0.113714,-0.0215083,0.116026,0.993013
2.16223,-0.0184697,0.844121,0.272047,-0.0853399,-0.11818,0.995869,-0.0852017,0.0313826,0.0882406,0.989624,-0.113392,-0.0213959,0.115692,0.993055
2.16237,-0.0185456,0.844055,0.271974,-0.0859891,-0.118451,0.995873,-0.0852165,0.0312421,0.088232,0.989663,-0.113061,-0.0212845,0.115351,0.993097
2.16252,-0.0186206,0.843989,0.271899,-0.0866356,-0.118723,0.995876,-0.0852313,0.0311015,0.0882234,0.989701,-0.11273,-0.0211731,0.115009,0.993139
2.16266,-0.0186958,0.843924,0.271824,-0.0872804,-0.118994,0.995879,-0.085246,0.0309609,0.0882149,0.98974,-0.112399,-0.0210617,0.114667,0.993181
2.1628,-0.018771,0.843858,0.271792,-0.0879677,-0.119153,0.995882,-0.0852609,0.030821,0.0882065,0.989779,-0.112062,-0.0209515,0.114319,0.993223
2.16295,-0.0188463,0.843792,0.27176,-0.0886531,-0.119311,0.995885,-0.0852757,0.030681,0.0881982,0.989817,-0.111725,-0.0208412,0.113971,0.993265
2.16309,-0.0189228,0.843726,0.271838,-0.0893922,-0.119244,0.995888,-0.0852913,0.0305425,0.0881907,0.989857,-0.111379,-0.0207331,0.113614,0.993309
2.16324,-0.0189985,0.84366,0.271914,-0.0901284,-0.119178,0.995891,-0.0853068,0.0304039,0.0881831,0.989897,-0.111032,-0.0206249,0.113257,0.993352
2.16338,-0.0190744,0.843594,0.271989,-0.0908628,-0.11911,0.995894,-0.0853223,0.0302654,0.0881757,0.989936,-0.110686,-0.0205168,0.1129,0.993394
2.16352,-0.0191503,0.843528,0.272145,-0.0915956,-0.118895,0.995896,-0.0853385,0.0301279,0.088169,0.989976,-0.110333,-0.0204103,0.112536,0.993438
2.16367,-0.0192264,0.843462,0.272301,-0.0923263,-0.118679,0.995899,-0.0853546,0.0299904,0.0881623,0.990016,-0.10998,-0.0203037,0.112173,0.993481
2.16381,-0.0193036,0.843397,0.272573,-0.0930298,-0.118252,0.995902,-0.0853722,0.029855,0.0881572,0.990057,-0.109616,-0.0202,0.111799,0.993526
2.16396,-0.0193798,0.843332,0.272845,-0.0937302,-0.117824,0.995904,-0.0853897,0.0297195,0.0881521,0.990098,-0.109252,-0.0200962,0.111424,0.99357
2.1641,-0.0194563,0.843267,0.273116,-0.0944285,-0.117396,0.995907,-0.0854072,0.0295841,0.088147,0.990138,-0.108888,-0.0199925,0.11105,0.993614
2.16425,-0.0195328,0.843202,0.273448,-0.0950999,-0.116842,0.995909,-0.0854257,0.0294501,0.0881432,0.990179,-0.108517,-0.0198908,0.110669,0.993658
2.16439,-0.0196093,0.843137,0.273779,-0.095769,-0.116288,0.995912,-0.0854443,0.0293162,0.0881394,0.99022,-0.108145,-0.0197891,0.110287,0.993703
2.16454,-0.0196871,0.843073,0.274179,-0.0964098,-0.115573,0.995914,-0.0854647,0.0291849,0.0881377,0.990262,-0.107763,-0.0196908,0.109894,0.993748
2.16468,-0.0197638,0.843009,0.274577,-0.0970471,-0.114858,0.995916,-0.0854851,0.0290536,0.088136,0.990304,-0.10738,-0.0195925,0.109502,0.993794
2.16483,-0.0198404,0.842946,0.274975,-0.097682,-0.114143,0.995918,-0.0855055,0.0289223,0.0881343,0.990345,-0.106997,-0.0194942,0.109109,0.993839
2.16497,-0.0199172,0.842883,0.2754,-0.0983142,-0.113337,0.99592,-0.0855272,0.0287929,0.0881341,0.990388,-0.106606,-0.0193984,0.108708,0.993884
2.16512,-0.0199941,0.842821,0.275823,-0.0989439,-0.112532,0.995922,-0.0855488,0.0286635,0.088134,0.99043,-0.106215,-0.0193026,0.108308,0.99393
2.16527,-0.0200721,0.842758,0.276258,-0.0995719,-0.111626,0.995923,-0.0855726,0.0285372,0.0881362,0.990473,-0.105812,-0.0192108,0.107896,0.993977
2.16541,-0.0201491,0.842697,0.276692,-0.100196,-0.11072,0.995925,-0.0855963,0.028411,0.0881384,0.990515,-0.105409,-0.0191189,0.107483,0.994023
2.16556,-0.020226,0.842636,0.277124,-0.100818,-0.109814,0.995926,-0.0856199,0.0282847,0.0881406,0.990558,-0.105006,-0.019027,0.107071,0.994069
2.16571,-0.0203029,0.842575,0.277548,-0.101428,-0.10886,0.995928,-0.0856449,0.0281606,0.0881444,0.990601,-0.104595,-0.0189379,0.106651,0.994116
2.16585,-0.0203798,0.842515,0.277972,-0.102036,-0.107906,0.995929,-0.0856699,0.0280365,0.0881482,0.990644,-0.104184,-0.0188487,0.106232,0.994163
2.166,-0.020458,0.842455,0.278361,-0.102625,-0.10691,0.99593,-0.0856969,0.0279158,0.0881542,0.990688,-0.103762,-0.0187637,0.1058,0.99421
2.16615,-0.020535,0.842396,0.278749,-0.10321,-0.105914,0.995931,-0.0857238,0.027795,0.0881603,0.990731,-0.103339,-0.0186787,0.105369,0.994258
2.1663,-0.0206118,0.842338,0.279137,-0.103793,-0.104918,0.995932,-0.0857507,0.0276743,0.0881664,0.990775,-0.102917,-0.0185938,0.104938,0.994305
2.16644,-0.0206888,0.84228,0.279489,-0.104348,-0.103907,0.995933,-0.0857788,0.0275557,0.0881739,0.990819,-0.102487,-0.0185116,0.104499,0.994353
2.16659,-0.0207659,0.842222,0.27984,-0.104901,-0.102897,0.995934,-0.0858068,0.0274372,0.0881814,0.990863,-0.102056,-0.0184294,0.104061,0.9944
2.16674,-0.020844,0.842165,0.280132,-0.10546,-0.10187,0.995935,-0.0858365,0.027322,0.0881908,0.990907,-0.101615,-0.0183513,0.103612,0.994449
2.16689,-0.0209229,0.842108,0.280425,-0.106016,-0.100843,0.995935,-0.0858661,0.0272069,0.0882003,0.990951,-0.101174,-0.0182733,0.103163,0.994497
2.16704,-0.0209997,0.842053,0.280716,-0.106568,-0.0998157,0.995936,-0.0858956,0.0270917,0.0882097,0.990995,-0.100733,-0.0181952,0.102713,0.994545
2.16718,-0.0210764,0.841997,0.28097,-0.107036,-0.0987987,0.995936,-0.0859261,0.0269788,0.0882203,0.99104,-0.100285,-0.01812,0.102257,0.994593
2.16733,-0.0211533,0.841943,0.281223,-0.107502,-0.0977815,0.995937,-0.0859566,0.0268659,0.0882309,0.991084,-0.0998363,-0.0180448,0.101801,0.994641
2.16748,-0.0212312,0.841888,0.281438,-0.107663,-0.0967933,0.995937,-0.0859879,0.0267563,0.0882426,0.991129,-0.0993781,-0.0179736,0.101335,0.99469
2.16763,-0.0213074,0.841834,0.281651,-0.107821,-0.0958047,0.995937,-0.0860191,0.0266466,0.0882544,0.991174,-0.0989198,-0.0179024,0.10087,0.994739
2.16778,-0.0213836,0.841781,0.281864,-0.107976,-0.0948161,0.995937,-0.0860503,0.0265369,0.0882661,0.991219,-0.0984614,-0.0178313,0.100404,0.994787
2.16793,-0.0214595,0.841729,0.282044,-0.108066,-0.0938237,0.995937,-0.0860818,0.0264293,0.0882784,0.991264,-0.0979966,-0.0177627,0.0999316,0.994836
2.16808,-0.021535,0.841677,0.282223,-0.108153,-0.0928313,0.995938,-0.0861132,0.0263216,0.0882906,0.991308,-0.0975318,-0.0176941,0.0994595,0.994884
2.16823,-0.0216116,0.841625,0.282354,-0.10821,-0.0918224,0.995938,-0.0861447,0.0262169,0.0883032,0.991354,-0.0970578,-0.0176292,0.0989786,0.994933
2.16837,-0.0216867,0.841574,0.282483,-0.108263,-0.0908132,0.995938,-0.0861763,0.0261121,0.0883158,0.991399,-0.0965838,-0.0175643,0.0984976,0.994982
2.16852,-0.0217614,0.841523,0.282612,-0.108314,-0.0898041,0.995938,-0.0862077,0.0260074,0.0883285,0.991444,-0.0961098,-0.0174994,0.0980166,0.995031
2.16867,-0.0218358,0.841473,0.282727,-0.108348,-0.0887715,0.995938,-0.0862391,0.0259044,0.0883412,0.991489,-0.0956298,-0.0174369,0.0975298,0.99508
2.16882,-0.0219099,0.841424,0.282841,-0.108379,-0.0877389,0.995938,-0.0862704,0.0258015,0.088354,0.991534,-0.0951498,-0.0173744,0.097043,0.995129
2.16897,-0.0219852,0.841374,0.282945,-0.108395,-0.0866513,0.995937,-0.0863015,0.0257011,0.0883668,0.99158,-0.0946614,-0.0173153,0.096548,0.995178
2.16912,-0.0220585,0.841326,0.283048,-0.108406,-0.0855634,0.995937,-0.0863326,0.0256007,0.0883795,0.991625,-0.0941729,-0.0172561,0.0960529,0.995227
2.16927,-0.0221316,0.841278,0.28315,-0.108414,-0.0844756,0.995937,-0.0863636,0.0255003,0.0883924,0.99167,-0.0936844,-0.017197,0.0955578,0.995275
2.16942,-0.0222043,0.841231,0.283255,-0.108415,-0.0833481,0.995937,-0.0863945,0.0254016,0.0884051,0.991716,-0.0931903,-0.01714,0.0950573,0.995324
2.16957,-0.0222767,0.841185,0.283358,-0.108412,-0.0822205,0.995937,-0.0864253,0.0253028,0.0884179,0.991761,-0.0926962,-0.017083,0.0945568,0.995373
2.16972,-0.0223503,0.841139,0.283465,-0.108403,-0.0810369,0.995937,-0.0864558,0.0252064,0.0884307,0.991807,-0.0921943,-0.0170291,0.0940487,0.995422
2.16987,-0.022422,0.841093,0.283571,-0.108389,-0.079853,0.995937,-0.0864863,0.0251099,0.0884434,0.991852,-0.0916922,-0.0169752,0.0935405,0.995471
2.17002,-0.0224932,0.841049,0.283677,-0.108371,-0.0786691,0.995936,-0.0865168,0.0250135,0.0884562,0.991897,-0.0911902,-0.0169213,0.0930322,0.995519
2.17017,-0.0225642,0.841004,0.283788,-0.108349,-0.0774425,0.995936,-0.086547,0.0249186,0.0884689,0.991942,-0.0906829,-0.0168695,0.0925189,0.995568
2.17032,-0.0226348,0.840961,0.283899,-0.108323,-0.0762158,0.995936,-0.0865772,0.0248238,0.0884816,0.991988,-0.0901756,-0.0168177,0.0920055,0.995616
2.17047,-0.0227066,0.840918,0.284023,-0.1083,-0.0749214,0.995936,-0.0866071,0.0247313,0.0884942,0.992033,-0.0896607,-0.016769,0.0914849,0.995665
2.17062,-0.0227765,0.840876,0.284147,-0.108273,-0.0736269,0.995935,-0.086637,0.0246387,0.0885069,0.992078,-0.0891458,-0.0167202,0.0909641,0.995714
2.17077,-0.022846,0.840834,0.28427,-0.108241,-0.0723323,0.995935,-0.0866669,0.0245462,0.0885196,0.992123,-0.0886308,-0.0166715,0.0904433,0.995762
2.17092,-0.0229151,0.840794,0.284404,-0.108205,-0.0709917,0.995935,-0.0866966,0.0244552,0.0885323,0.992169,-0.0881107,-0.0166248,0.0899176,0.99581
2.17107,-0.0229838,0.840754,0.284537,-0.108166,-0.0696511,0.995934,-0.0867263,0.0243642,0.0885451,0.992214,-0.0875906,-0.0165781,0.0893918,0.995859
2.17122,-0.0230537,0.840714,0.284685,-0.108136,-0.068244,0.995934,-0.0867559,0.0242754,0.0885579,0.992259,-0.087063,-0.0165342,0.0888588,0.995907
2.17137,-0.0231215,0.840675,0.284831,-0.108101,-0.0668368,0.995933,-0.0867855,0.0241866,0.0885708,0.992304,-0.0865353,-0.0164904,0.0883257,0.995955
2.17152,-0.023189,0.840638,0.284978,-0.108062,-0.0654295,0.995933,-0.0868151,0.0240978,0.0885837,0.992349,-0.0860076,-0.0164466,0.0877925,0.996003
2.17167,-0.0232561,0.8406,0.285134,-0.108022,-0.0639808,0.995932,-0.0868447,0.0240104,0.0885968,0.992393,-0.0854748,-0.0164047,0.0872544,0.996051
2.17182,-0.0233229,0.840564,0.285289,-0.107978,-0.062532,0.995932,-0.0868743,0.0239229,0.0886099,0.992438,-0.0849419,-0.0163628,0.0867162,0.996099
2.17197,-0.0233908,0.840528,0.285451,-0.107948,-0.0610292,0.995931,-0.0869042,0.0238374,0.0886234,0.992483,-0.0844016,-0.0163234,0.0861707,0.996147
2.17212,-0.0234568,0.840493,0.285613,-0.107913,-0.0595262,0.995931,-0.086934,0.0237519,0.0886369,0.992527,-0.0838611,-0.016284,0.0856251,0.996194
2.17227,-0.0235221,0.840459,0.285774,-0.107873,-0.0580232,0.99593,-0.0869638,0.0236663,0.0886504,0.992572,-0.0833205,-0.0162447,0.0850795,0.996242
2.17242,-0.0235872,0.840426,0.285935,-0.107835,-0.0564906,0.99593,-0.0869938,0.0235819,0.0886644,0.992616,-0.0827748,-0.0162068,0.0845288,0.996289
2.17257,-0.0236518,0.840393,0.286095,-0.107794,-0.0549579,0.995929,-0.0870239,0.0234974,0.0886783,0.99266,-0.082229,-0.016169,0.083978,0.996336
2.17273,-0.0237177,0.840361,0.28625,-0.107767,-0.0533921,0.995928,-0.0870545,0.0234142,0.0886929,0.992705,-0.0816757,-0.0161332,0.0834198,0.996384
2.17288,-0.0237816,0.84033,0.286403,-0.107734,-0.0518262,0.995928,-0.0870851,0.023331,0.0887076,0.992749,-0.0811223,-0.0160973,0.0828615,0.996431
2.17303,-0.0238449,0.8403,0.286556,-0.107698,-0.0502603,0.995927,-0.0871157,0.0232478,0.0887222,0.992793,-0.0805688,-0.0160615,0.0823032,0.996478
2.17318,-0.0239079,0.84027,0.286699,-0.107661,-0.0486801,0.995926,-0.0871468,0.0231652,0.0887374,0.992836,-0.0800101,-0.0160267,0.0817398,0.996525
2.17333,-0.0239704,0.840242,0.286841,-0.10762,-0.0471,0.995925,-0.0871778,0.0230826,0.0887526,0.99288,-0.0794514,-0.0159919,0.0811763,0.996571
2.17349,-0.0240344,0.840214,0.286961,-0.107589,-0.04551,0.995924,-0.0872096,0.0230005,0.0887687,0.992924,-0.0788853,-0.0159581,0.0806055,0.996618
2.17364,-0.0240961,0.840187,0.28708,-0.107552,-0.0439198,0.995924,-0.0872414,0.0229183,0.0887847,0.992967,-0.078319,-0.0159244,0.0800345,0.996665
2.17379,-0.0241574,0.84016,0.287198,-0.107511,-0.0423297,0.995923,-0.0872732,0.0228361,0.0888008,0.99301,-0.0777527,-0.0158907,0.0794635,0.996711
2.17394,-0.0242183,0.840135,0.287298,-0.107466,-0.0407398,0.995922,-0.0873056,0.0227538,0.0888175,0.993053,-0.0771813,-0.0158574,0.0788875,0.996757
2.17409,-0.0242787,0.84011,0.287398,-0.107417,-0.0391499,0.995921,-0.0873379,0.0226716,0.0888341,0.993096,-0.07661,-0.0158241,0.0783115,0.996803
2.17425,-0.0243404,0.840086,0.287465,-0.107372,-0.0375685,0.99592,-0.0873711,0.0225888,0.0888516,0.993139,-0.0760316,-0.0157908,0.0777284,0.99685
2.1744,-0.0243999,0.840063,0.28753,-0.10732,-0.0359871,0.995919,-0.0874042,0.022506,0.0888691,0.993181,-0.075453,-0.0157576,0.0771452,0.996895
2.17455,-0.0244589,0.840041,0.287596,-0.107265,-0.0344057,0.995918,-0.0874373,0.0224231,0.0888866,0.993224,-0.0748745,-0.0157244,0.0765619,0.996941
2.1747,-0.0245176,0.840019,0.287638,-0.1072,-0.0328339,0.995917,-0.087471,0.0223396,0.0889046,0.993266,-0.0742913,-0.0156908,0.075974,0.996986
2.17486,-0.0245759,0.839999,0.287679,-0.10713,-0.0312623,0.995915,-0.0875045,0.022256,0.0889226,0.993308,-0.073708,-0.0156573,0.075386,0.997031
2.17501,-0.0246357,0.839978,0.287683,-0.107058,-0.0297077,0.995914,-0.0875388,0.0221709,0.0889411,0.993349,-0.0731184,-0.0156227,0.0747916,0.997077
2.17516,-0.0246931,0.839959,0.287687,-0.10698,-0.0281531,0.995913,-0.087573,0.0220858,0.0889596,0.993391,-0.0725287,-0.0155883,0.074197,0.997122
2.17532,-0.02475,0.839941,0.287691,-0.106898,-0.0265985,0.995912,-0.0876071,0.0220006,0.0889782,0.993432,-0.071939,-0.0155538,0.0736025,0.997166
2.17547,-0.0248064,0.839923,0.287671,-0.106802,-0.0250553,0.995911,-0.0876416,0.0219142,0.0889969,0.993473,-0.0713451,-0.0155184,0.0730037,0.997211
2.17562,-0.0248624,0.839906,0.287651,-0.106702,-0.0235121,0.99591,-0.0876759,0.0218277,0.0890157,0.993514,-0.0707512,-0.015483,0.0724049,0.997255
2.17577,-0.0249198,0.839889,0.287601,-0.106595,-0.0219827,0.995909,-0.0877106,0.021739,0.0890346,0.993555,-0.0701519,-0.0154458,0.0718005,0.997299
2.17593,-0.0249748,0.839874,0.287549,-0.106482,-0.0204532,0.995908,-0.0877452,0.0216503,0.0890535,0.993595,-0.0695525,-0.0154087,0.0711959,0.997343
2.17608,-0.0250293,0.839859,0.287497,-0.106364,-0.0189238,0.995907,-0.0877797,0.0215615,0.0890724,0.993636,-0.0689531,-0.0153716,0.0705913,0.997387
2.17623,-0.0250833,0.839845,0.287429,-0.106232,-0.0174003,0.995905,-0.0878142,0.0214711,0.0890912,0.993676,-0.0683502,-0.0153332,0.0699832,0.99743
2.17639,-0.0251369,0.839832,0.287359,-0.106095,-0.0158768,0.995904,-0.0878487,0.0213806,0.08911,0.993715,-0.0677472,-0.0152947,0.069375,0.997473
2.17654,-0.0251919,0.839819,0.287271,-0.10595,-0.0143546,0.995903,-0.0878828,0.0212876,0.0891283,0.993755,-0.0671399,-0.0152542,0.0687621,0.997516
2.17669,-0.0252445,0.839807,0.287181,-0.105798,-0.0128324,0.995902,-0.0879169,0.0211945,0.0891467,0.993794,-0.0665324,-0.0152136,0.0681491,0.997559
2.17685,-0.0252966,0.839796,0.287091,-0.105642,-0.0113103,0.995901,-0.0879509,0.0211014,0.0891651,0.993833,-0.0659248,-0.0151731,0.0675361,0.997601
2.177,-0.0253481,0.839786,0.286994,-0.105473,-0.00978364,0.9959,-0.0879845,0.0210066,0.089183,0.993871,-0.0653145,-0.0151312,0.0669202,0.997644
2.17715,-0.0253993,0.839776,0.286896,-0.105299,-0.00825706,0.995899,-0.0880181,0.0209118,0.0892009,0.99391,-0.0647041,-0.0150893,0.0663041,0.997685
2.1773,-0.0254518,0.839767,0.286794,-0.105119,-0.00671477,0.995898,-0.0880508,0.0208145,0.0892179,0.993948,-0.0640902,-0.0150453,0.0656843,0.997727
2.17746,-0.0255018,0.839758,0.286692,-0.104934,-0.00517247,0.995898,-0.0880835,0.0207172,0.0892348,0.993986,-0.0634761,-0.0150014,0.0650644,0.997768
2.17761,-0.0255512,0.839751,0.286588,-0.104744,-0.00363033,0.995897,-0.088116,0.0206199,0.0892518,0.994023,-0.062862,-0.0149575,0.0644444,0.997809
2.17776,-0.0256002,0.839744,0.286487,-0.104543,-0.00207247,0.995896,-0.0881479,0.0205212,0.089268,0.994061,-0.0622456,-0.0149125,0.0638221,0.99785
2.17791,-0.0256488,0.839738,0.286386,-0.104338,-0.000514778,0.995895,-0.0881796,0.0204224,0.0892843,0.994098,-0.0616292,-0.0148674,0.0631996,0.99789
2.17807,-0.0256988,0.839732,0.286294,-0.104136,0.00107326,0.995895,-0.0882101,0.0203218,0.0892992,0.994135,-0.0610099,-0.0148209,0.0625741,0.99793
2.17822,-0.0257462,0.839727,0.286201,-0.103928,0.00266129,0.995894,-0.0882405,0.0202212,0.0893141,0.994171,-0.0603904,-0.0147745,0.0619484,0.99797
2.17837,-0.0257931,0.839723,0.286107,-0.103715,0.00424915,0.995893,-0.0882708,0.0201206,0.089329,0.994207,-0.0597708,-0.0147281,0.0613227,0.998009
2.17852,-0.0258395,0.83972,0.286022,-0.103495,0.00586011,0.995893,-0.0883002,0.0200192,0.0893429,0.994243,-0.0591493,-0.014681,0.060695,0.998048
2.17868,-0.0258852,0.839718,0.285936,-0.103271,0.0074709,0.995892,-0.0883294,0.0199176,0.0893569,0.994279,-0.0585278,-0.014634,0.0600671,0.998087
2.17883,-0.0259327,0.839716,0.285868,-0.103056,0.00911914,0.995892,-0.0883571,0.0198154,0.0893693,0.994314,-0.0579036,-0.0145865,0.0594366,0.998126
2.17898,-0.0259774,0.839714,0.2858,-0.102835,0.0107674,0.995891,-0.0883848,0.0197131,0.0893817,0.994349,-0.0572793,-0.014539,0.0588059,0.998164
2.17913,-0.0260217,0.839714,0.28573,-0.10261,0.0124154,0.995891,-0.0884124,0.0196107,0.0893942,0.994384,-0.0566549,-0.0144916,0.0581752,0.998201
2.17928,-0.0260654,0.839715,0.285672,-0.102386,0.0140878,0.995891,-0.0884388,0.0195082,0.0894056,0.994418,-0.0560287,-0.0144442,0.0575426,0.998239
2.17943,-0.0261087,0.839716,0.285612,-0.102157,0.0157601,0.99589,-0.0884652,0.0194057,0.089417,0.994452,-0.0554024,-0.0143969,0.0569099,0.998276
2.17959,-0.0261535,0.839718,0.285573,-0.101945,0.0174669,0.99589,-0.08849,0.0193036,0.0894269,0.994486,-0.0547735,-0.0143503,0.0562746,0.998312
2.17974,-0.0261957,0.83972,0.285532,-0.101727,0.0191738,0.99589,-0.0885147,0.0192015,0.0894368,0.99452,-0.0541444,-0.0143037,0.0556392,0.998348
2.17989,-0.0262371,0.839724,0.28549,-0.101504,0.0208805,0.99589,-0.0885393,0.0190994,0.0894468,0.994553,-0.0535153,-0.0142572,0.0550037,0.998384
2.18004,-0.0262781,0.839728,0.285458,-0.101284,0.0226064,0.995889,-0.0885629,0.0189979,0.0894558,0.994586,-0.0528841,-0.0142115,0.0543662,0.99842
2.18019,-0.0263186,0.839733,0.285425,-0.10106,0.0243321,0.995889,-0.0885863,0.0188964,0.0894648,0.994618,-0.052253,-0.0141658,0.0537288,0.998455
2.18034,-0.0263608,0.839739,0.285404,-0.100859,0.02608,0.995889,-0.0886083,0.0187964,0.0894724,0.994651,-0.0516189,-0.014122,0.0530885,0.99849
2.18049,-0.0264002,0.839745,0.285382,-0.100652,0.0278279,0.995889,-0.0886302,0.0186964,0.08948,0.994683,-0.0509847,-0.0140782,0.0524481,0.998524
2.18064,-0.0264391,0.839753,0.285359,-0.10044,0.0295756,0.995889,-0.0886521,0.0185964,0.0894877,0.994714,-0.0503505,-0.0140344,0.0518077,0.998558
2.1808,-0.0264776,0.839761,0.285342,-0.100234,0.0313327,0.995889,-0.0886729,0.0184977,0.0894945,0.994746,-0.0497141,-0.0139923,0.0511651,0.998592
2.18095,-0.0265156,0.83977,0.285325,-0.100023,0.0330896,0.995889,-0.0886938,0.018399,0.0895014,0.994777,-0.0490776,-0.0139501,0.0505226,0.998625
2.1811,-0.0265552,0.83978,0.28531,-0.0998367,0.0348513,0.995889,-0.0887133,0.0183028,0.0895072,0.994808,-0.0484379,-0.0139107,0.049877,0.998658
2.18125,-0.026592,0.83979,0.285295,-0.0996435,0.036613,0.995889,-0.0887327,0.0182066,0.0895129,0.994838,-0.047798,-0.0138713,0.0492313,0.998691
2.1814,-0.0266283,0.839802,0.285279,-0.0994456,0.0383745,0.995889,-0.0887521,0.0181103,0.0895187,0.994868,-0.0471582,-0.013832,0.0485855,0.998723
2.18155,-0.0266641,0.839814,0.285261,-0.0992525,0.0401325,0.995889,-0.0887707,0.0180159,0.0895238,0.994898,-0.0465159,-0.0137947,0.0479375,0.998755
2.1817,-0.0266995,0.839827,0.285243,-0.0990549,0.0418903,0.995889,-0.0887892,0.0179215,0.0895289,0.994927,-0.0458736,-0.0137575,0.0472895,0.998786
2.18185,-0.0267364,0.839841,0.285219,-0.0988792,0.0436337,0.995889,-0.0888066,0.0178301,0.0895331,0.994956,-0.0452277,-0.0137236,0.0466382,0.998818
2.182,-0.0267707,0.839855,0.285193,-0.098697,0.0453771,0.995889,-0.0888239,0.0177387,0.0895374,0.994985,-0.0445818,-0.0136898,0.0459868,0.998848
2.18215,-0.0268044,0.83987,0.285167,-0.09851,0.0471204,0.995889,-0.0888412,0.0176473,0.0895416,0.995014,-0.0439358,-0.013656,0.0453354,0.998878
